bullet_rating,bullet_wins,bullet_losses,bullet_draws,blitz_rating,blitz_wins,blitz_losses,blitz_draws,rapid_rating,rapid_wins,rapid_losses,rapid_draws,daily_rating,daily_wins,daily_losses,daily_draws
1299,1,0,0,1624,1260,1602,50,1603,8,2,0,2004,65,86,7
,,,,1114,52,76,2,955,1,7,0,1183,11,27,0
1795,2,0,0,,,,,,,,,1500,60,138,1
,,,,,,,,,,,,1822,30,22,2
774,28,48,0,1095,6099,6636,305,1326,10,11,0,Unrated,1,1,0
1409,3360,3261,100,1556,1310,1197,115,1432,75,62,8,,,,
340,3,10,2,599,59,68,5,537,5,5,0,1120,29,16,0
924,23,33,1,1214,1747,1708,77,1318,51,53,6,1370,123,137,1
687,9,10,0,1036,1736,1691,85,1070,277,249,18,,,,
,,,,,,,,,,,,,,,
1664,860,670,84,1963,1456,1215,196,1606,10,6,0,,,,
,,,,979,18,17,1,,,,,,,,
,,,,697,1,4,0,797,0,1,0,,,,
848,0,1,0,822,119,109,14,,,,,,,,
1067,33,30,1,1450,22,20,1,1533,2,0,0,,,,
,,,,915,5,8,0,,,,,1086,0,1,0
,,,,1250,28,27,0,,,,,,,,
2257,956,877,140,2364,1013,858,205,1836,1,0,0,1813,1,0,0
1014,162,235,3,1265,584,643,50,,,,,1480,158,137,5
815,0,2,0,,,,,,,,,981,70,78,5
897,0,1,0,1495,352,332,17,,,,,,,,
,,,,749,8,22,0,,,,,,,,
,,,,849,106,86,8,,,,,,,,
,,,,1076,3,2,0,,,,,,,,
,,,,625,0,1,1,,,,,,,,
907,0,2,0,900,353,368,25,,,,,Unrated,0,1,0
1386,112,101,6,1470,2144,2184,204,1411,36,27,6,1287,3,2,0
1308,283,303,14,1522,5984,5679,264,1446,2,2,0,,,,
,,,,1015,2,1,0,,,,,Unrated,1,9,0
1956,814,592,63,2293,2266,1663,272,1922,26,17,2,1518,603,440,88
1293,1,1,0,1389,17708,18784,2147,1259,1085,984,77,,,,
907,6,7,0,1579,2235,2217,160,770,62,66,21,1235,2,0,0
706,7,29,0,954,86,92,5,908,10,15,0,1036,0,6,0
1115,25,33,0,1278,904,876,53,1362,1,0,0,,,,
1563,2367,2236,109,1505,2853,2733,188,1393,23,8,0,1406,8,4,1
,,,,,,,,,,,,1449,50,34,2
1321,54,78,3,1535,6521,5066,410,1527,4,7,0,1426,934,856,173
1086,80,55,2,1349,625,610,29,1392,14,14,0,1433,13,8,1
1540,159,133,8,1887,855,902,64,1721,26,22,1,1213,2,0,0
1612,278,219,17,1562,153,112,12,1199,22,24,2,1226,32,20,1
,,,,800,3,4,0,,,,,1066,8,31,0
647,0,3,0,1191,888,840,77,1193,15,12,0,1390,38,29,1
927,43,79,1,1254,1219,1074,75,1357,21,17,1,1329,33,10,1
1031,2,6,0,,,,,,,,,,,,
1121,9,11,0,1517,701,645,32,,,,,,,,
249,0,4,0,841,271,266,36,800,0,1,0,Unrated,0,1,0
645,46,58,1,810,96,159,21,1026,8,5,0,Unrated,3,0,1
,,,,,,,,1329,39,34,4,,,,
1021,714,772,20,1148,512,588,31,1034,1,4,0,1315,3,0,0
,,,,197,11,28,1,,,,,,,,
,,,,1205,14,24,0,1444,212,198,16,1486,383,350,26
,,,,1044,189,225,32,1270,26,30,2,,,,
940,3,6,0,1256,531,497,49,1223,18,4,1,,,,
640,1,14,0,675,99,102,5,,,,,,,,
502,2,14,0,1335,8,0,0,,,,,,,,
1696,57,48,1,1843,144,142,15,2058,69,37,14,1352,23,76,5
,,,,920,325,310,43,,,,,,,,
,,,,1221,250,277,2,1547,10,8,0,,,,
,,,,1201,1862,1973,96,1094,3,5,1,1200,0,1,0
353,2,8,0,926,140,152,12,,,,,784,0,1,0
685,57,59,1,1089,305,305,10,,,,,1352,1,1,0
643,26,24,0,1117,565,542,30,818,1,1,0,,,,
,,,,771,1,1,0,,,,,,,,
933,29,36,1,1328,368,290,26,1380,36,27,3,1627,166,126,15
1180,57,36,2,1548,1080,972,81,1416,229,177,28,1742,40,6,1
737,8,8,0,1114,5,1,0,,,,,1754,67,0,0
1137,1,2,0,947,37,63,2,1098,0,1,0,1213,238,283,9
472,0,2,0,696,18,45,1,,,,,,,,
1011,9,7,0,1011,68,63,2,,,,,,,,
833,629,700,14,905,82,92,9,997,1,0,0,904,2,2,0
,,,,1346,1037,986,85,1236,17,17,1,,,,
800,1,0,0,348,1,11,1,879,16,22,4,Unrated,2,0,0
1505,17,90,1,1251,21,34,1,1378,10,18,0,,,,
413,0,3,0,467,10,21,2,646,18,19,1,613,0,4,0
682,0,1,0,,,,,,,,,,,,
,,,,1160,2,1,0,,,,,,,,
520,1,10,0,578,45,67,4,927,6,11,2,499,5,44,0
971,5,3,0,1319,2021,1897,146,,,,,877,0,2,0
,,,,,,,,,,,,1130,9,12,1
1953,854,683,33,1960,409,386,16,,,,,2164,145,12,5
1175,60,57,2,1350,236,235,34,1273,5,2,0,,,,
,,,,876,5,7,0,,,,,,,,
,,,,754,4,8,0,,,,,,,,
,,,,898,1,6,0,1054,18,43,2,1416,43,76,10
1064,32,36,2,1646,277,265,21,1475,135,146,14,Unrated,0,1,0
1119,62,52,2,1351,468,524,27,1709,23,15,0,,,,
946,4,5,0,1321,17,10,0,,,,,,,,
1281,81,68,2,1426,36,23,2,1474,3,1,0,,,,
1653,132,88,9,1909,1637,1045,112,1793,39,9,2,2115,243,79,70
1103,673,677,24,1295,264,252,18,1221,19,11,1,1203,50,31,4
670,0,12,0,840,26,27,1,1062,79,77,15,Unrated,5,18,0
860,11,10,0,1576,251,225,8,1710,22,11,1,1698,14,0,0
,,,,,,,,,,,,,,,
1272,803,837,6,1590,3495,2893,137,1568,52,71,3,1537,240,250,22
1417,1423,1977,52,1492,680,848,42,1481,209,280,24,1412,412,759,11
,,,,1153,19,13,1,,,,,,,,
1648,1027,736,111,1750,1203,982,125,1407,266,195,35,1508,343,178,21
,,,,556,12,22,1,1146,6,4,0,678,0,3,0
980,122,112,3,822,126,225,7,822,13,33,4,1215,188,306,13
690,1,3,0,451,3,7,0,,,,,,,,
1176,30,29,1,1348,356,340,20,1199,33,29,2,,,,
2201,910,1019,99,2260,198,192,30,1949,1,0,1,,,,
,,,,1377,63,71,2,,,,,1472,312,302,22
2072,1,0,0,2388,2133,2374,457,2254,7,0,3,1800,2,6,0
887,38,42,2,1296,1654,1642,112,1238,1,1,0,666,0,1,0
,,,,1339,19,14,1,,,,,1129,16,9,0
893,0,1,0,620,45,52,1,1333,6,21,1,,,,
1150,62,42,4,1203,119,113,8,1344,61,47,8,1084,2,8,0
488,28,225,0,777,970,1542,82,1030,10,21,3,940,3,30,0
1948,8,2,1,1539,4,1,0,,,,,,,,
,,,,,,,,1163,0,1,0,1394,18,29,1
1114,10,11,0,1552,1759,1662,127,1138,3,4,0,1000,2,0,0
512,10,19,0,621,514,629,24,717,18,7,2,654,1,1,0
801,1,2,0,807,50,65,7,745,14,9,5,1165,24,25,1
,,,,1163,212,197,19,1198,114,105,10,1265,54,79,5
1130,84,87,2,1099,1014,1074,113,1313,24,30,5,1245,61,74,6
,,,,1255,648,573,53,1358,65,27,4,1304,157,140,10
,,,,899,26,34,2,,,,,,,,
1063,205,204,13,1296,1900,1778,143,1458,13,9,0,1054,0,3,0
,,,,995,194,170,39,764,1,1,0,,,,
386,34,73,0,936,210,233,6,1211,59,67,5,572,107,212,0
755,10,15,0,1153,75,62,5,1221,43,44,6,Unrated,0,1,0
807,456,445,2,1098,491,475,24,1088,237,222,11,955,2,3,0
438,0,8,0,769,163,197,5,991,8,16,1,1096,4,4,0
,,,,1013,0,1,0,,,,,,,,
664,0,1,0,875,558,563,39,887,9,6,0,,,,
,,,,,,,,,,,,2036,625,445,92
1403,155,116,11,1756,1415,1267,147,1359,11,4,0,1448,31,16,1
,,,,1726,2880,2503,186,1223,123,132,5,1369,4332,3609,521
1075,72,92,2,1136,452,404,44,1219,47,27,2,1128,182,164,12
1336,88,95,9,1472,1109,1095,115,1616,5,2,0,1904,96,7,12
,,,,735,3,7,1,,,,,,,,
,,,,712,27,19,4,,,,,,,,
1325,165,144,7,1612,196,111,5,800,1,1,0,1715,12,0,0
,,,,435,13,26,4,,,,,,,,
1126,155,170,10,1064,128,183,10,1355,1315,1407,140,1164,24,50,0
1380,1554,1637,126,1826,5475,5596,691,1638,800,733,119,1833,75,28,9
1016,426,443,7,1242,897,961,41,1619,6,3,0,1681,150,56,4
,,,,836,0,1,0,,,,,,,,
1633,34,21,3,1859,2301,2210,310,1000,0,1,0,1146,1,0,0
425,0,6,0,476,6,13,2,558,4,22,3,810,2,5,0
878,1,4,0,1098,910,867,97,891,7,11,2,Unrated,0,1,0
,,,,846,0,1,0,1000,0,3,0,1146,22,42,4
,,,,757,92,94,11,,,,,,,,
,,,,400,3,14,2,,,,,,,,
,,,,671,352,389,21,,,,,,,,
,,,,769,18,26,2,,,,,,,,
,,,,848,0,2,0,1257,82,73,5,,,,
1005,35,42,1,1230,698,681,43,1313,92,76,9,,,,
1018,95,84,2,1259,2022,2012,130,1296,29,35,2,1476,4,2,0
,,,,1337,620,617,30,1798,13,3,0,1749,45,20,1
,,,,967,0,1,1,,,,,,,,
1280,2,1,0,986,157,193,16,1148,0,3,1,,,,
,,,,838,23,23,1,1037,2,4,1,,,,
2054,180,115,13,1898,185,141,16,1639,4,0,1,,,,
,,,,1477,30,21,2,,,,,,,,
,,,,1434,289,266,27,,,,,,,,
934,9,20,0,1176,35,28,5,1308,27,27,2,970,0,3,0
,,,,1353,1,0,0,,,,,,,,
780,14,19,1,1234,467,436,32,1386,1,0,0,1181,6,6,0
1062,4,6,1,1049,15,26,0,1235,0,1,0,,,,
,,,,1362,1,0,0,,,,,,,,
1025,297,304,6,1185,703,691,59,,,,,,,,
1255,881,798,43,1433,2021,1897,127,1309,255,223,12,1741,60,26,10
784,43,69,0,767,56,71,5,901,31,47,4,942,104,464,2
,,,,607,5,7,0,794,1,1,0,,,,
617,102,145,0,925,41,65,3,1229,573,571,26,1195,1,2,0
700,0,12,0,495,2,44,0,754,8,56,0,,,,
1396,1902,2032,139,1686,3720,3596,519,1680,84,58,15,1657,521,369,56
625,2,14,0,694,16,26,2,517,7,21,1,914,6,51,0
,,,,494,1,5,1,,,,,,,,
1225,77,81,2,1438,564,505,35,1324,420,420,15,1232,1,1,0
1266,206,196,9,1478,620,507,79,1423,71,71,6,1487,102,96,10
,,,,305,0,2,0,,,,,,,,
1401,121,89,4,1673,1102,930,35,1373,39,30,4,1338,5,5,0
1233,2096,2058,52,1529,937,873,58,1073,6,1,0,1188,25,21,0
,,,,1428,1905,1849,205,,,,,1251,18,7,2
,,,,800,26,22,1,,,,,,,,
899,194,159,5,1221,695,653,56,1061,160,137,11,1350,29,18,0
851,1,6,0,961,75,84,2,1233,545,672,19,1485,104,131,3
560,1,8,0,977,501,451,64,1193,15,1,0,,,,
522,0,4,0,689,0,2,0,732,0,2,0,,,,
1071,543,550,28,1171,232,176,23,1108,24,20,3,1254,58,60,4
,,,,603,35,45,2,1190,14,14,1,1449,243,201,21
,,,,831,0,1,0,,,,,,,,
1410,50,39,3,1635,248,235,17,1431,4,0,0,1267,5,15,0
1204,1,0,0,1496,953,1087,122,,,,,,,,
838,0,1,0,545,0,5,0,,,,,,,,
,,,,1031,1,2,0,1490,21,6,1,1297,0,0,1
793,40,49,1,1048,759,814,68,1029,10,12,1,1200,0,8,0
1191,1296,1431,69,1299,65,58,3,1339,3,2,0,,,,
939,0,2,0,1056,225,243,4,1038,0,1,0,,,,
1281,88,103,6,1851,487,377,37,1649,356,302,48,902,2,7,0
756,294,269,2,687,119,135,11,691,1,1,1,Unrated,0,3,0
,,,,,,,,1243,1,2,0,,,,
,,,,1099,5,4,0,1119,21,16,2,,,,
955,3,3,0,1175,674,665,25,1038,0,1,0,1643,140,116,4
,,,,,,,,,,,,,,,
1506,1028,945,55,1537,1593,1508,112,,,,,1442,45,12,2
1024,6838,6769,136,1408,2436,2382,119,800,1,0,0,1416,35,32,4
1049,248,191,12,859,107,89,9,1183,6,2,0,760,0,0,1
1381,553,495,27,1636,291,228,25,1339,60,39,5,,,,
794,2,4,0,717,92,106,17,836,10,4,6,,,,
834,1,4,0,737,122,110,9,1345,1,1,0,877,0,1,0
1219,648,639,39,1559,1187,1091,129,1366,1,0,0,1365,2,0,0
901,5,6,0,1126,200,188,16,1124,2,0,0,Unrated,1,2,0
,,,,1668,16,6,1,1426,5,1,0,,,,
2236,61,51,8,2282,416,315,41,,,,,1842,55,5,1
,,,,513,0,15,1,619,1,3,0,1084,1,3,0
,,,,1293,1556,1566,90,,,,,,,,
1048,0,1,0,627,126,140,5,1183,8,4,3,,,,
,,,,561,1,8,0,967,0,2,0,,,,
,,,,806,2,3,0,,,,,,,,
,,,,1371,549,345,31,1486,1957,1151,198,1578,78,52,3
1503,160,93,3,1797,1157,999,81,1352,16,7,2,1325,2,0,0
955,245,252,2,1432,1645,1617,147,1170,2,6,0,1150,2,0,0
,,,,,,,,,,,,1625,49,108,0
1321,975,944,44,1587,3457,3254,272,1644,1611,1383,192,1615,16,0,0
1415,249,205,14,1725,803,644,88,1712,27,14,2,1059,43,15,0
853,1,1,0,1143,438,387,37,1290,268,251,17,1106,13,5,0
751,54,53,1,1332,1009,896,107,938,0,0,1,,,,
800,0,1,0,951,23,49,2,,,,,,,,
1387,3414,3209,82,1548,2248,1780,90,1498,699,319,25,1589,181,177,11
809,5,17,0,915,426,404,44,909,0,1,0,Unrated,0,1,0
1611,714,842,59,1957,209,46,20,1907,19,12,3,1516,113,22,2
791,8,17,0,1041,0,1,0,,,,,1213,162,214,8
1699,29,25,1,1930,44,13,2,1839,29,3,1,,,,
,,,,1176,339,357,50,,,,,,,,
,,,,812,9,10,0,,,,,,,,
540,1,2,0,990,181,175,20,1156,40,34,3,654,0,2,0
923,6,13,0,934,492,464,30,1069,0,1,0,Unrated,8,8,0
809,31,46,3,1262,153,202,23,1325,236,215,41,1452,3,0,0
,,,,1163,3,3,0,1270,5,2,1,,,,
1178,9,8,0,1275,30,26,1,1540,449,387,50,,,,
1049,60,53,2,1159,368,353,27,1097,15,10,2,,,,
,,,,975,3,4,1,920,77,49,18,Unrated,1,0,0
,,,,1087,554,500,71,,,,,,,,
556,0,6,0,743,1,2,1,,,,,,,,
998,0,1,0,1296,35,20,1,1678,28,11,1,1662,118,79,10
,,,,1255,1768,1696,142,,,,,,,,
,,,,1355,21,11,2,1519,37,26,0,1676,62,44,0
1130,52,38,0,1436,610,514,45,1364,25,25,2,1339,1142,1098,81
1194,690,704,36,1325,731,755,62,1113,21,16,0,1334,128,191,9
,,,,955,39,31,7,,,,,Unrated,1,0,0
813,0,6,0,484,94,122,6,872,1,3,0,944,0,1,0
,,,,,,,,,,,,,,,
936,376,364,9,784,249,263,19,,,,,Unrated,8,8,0
429,9,16,0,687,37,51,3,1078,2,0,0,,,,
1778,381,343,15,1562,252,322,24,1538,2,8,0,979,1,6,0
2116,1113,831,72,2136,3604,3264,274,1935,201,138,24,1550,391,309,24
1548,89,50,5,1650,552,496,60,1847,233,219,28,1361,77,96,7
727,20,26,1,984,586,515,56,1224,22,7,0,903,1,1,0
1229,415,366,16,1475,1496,1394,140,1602,81,56,10,1470,7,0,0
960,0,1,0,933,44,41,0,1185,295,261,17,1446,39,18,2
1120,0,2,0,860,3,6,1,1236,1,1,0,1040,0,1,0
1329,78,51,3,1700,2913,2678,218,1645,280,217,24,1134,5,2,1
1013,7,9,0,1139,162,145,14,955,5,2,0,480,2,7,1
616,0,1,0,930,52,33,3,1091,6,5,0,1241,3,0,0
529,1,5,0,783,155,168,6,1170,3,5,1,,,,
457,0,6,0,795,118,119,12,,,,,,,,
1566,6282,6990,168,1808,2363,2030,118,1891,120,96,6,1881,15,4,0
,,,,,,,,1228,2,4,0,,,,
732,65,67,2,899,331,312,18,957,9,8,1,715,0,2,0
1074,155,126,8,1309,293,252,22,1317,19,10,1,1003,2,6,0
939,141,151,2,1352,798,694,31,1284,1,4,0,1475,7,18,1
971,35,53,3,1132,773,757,68,967,2,6,0,,,,
1125,157,153,7,1400,826,814,97,1213,16,25,0,1342,32,32,5
,,,,486,1,4,0,1193,10,5,3,1501,66,7,6
978,87,22,10,1186,359,383,53,1187,0,1,0,,,,
797,15,30,1,946,28,21,2,1013,2,1,0,759,1,5,0
744,51,61,0,842,79,89,14,836,0,1,0,,,,
1907,909,699,55,1974,1733,1276,119,1675,336,237,42,1203,80,127,1
1413,304,284,22,1750,2580,2733,290,1521,80,64,10,1467,41,44,2
896,1,7,0,1152,4120,4921,239,1299,119,132,3,1275,434,555,13
1335,1,0,0,1368,319,308,26,1365,4,2,1,1429,4,0,0
802,0,5,0,1040,12,26,1,1342,2,2,1,1390,351,301,27
,,,,1429,4378,4274,272,1482,97,67,4,1490,375,315,37
375,0,16,0,337,9,61,3,735,1,4,0,882,1,0,0
1044,355,365,8,1502,1582,1401,90,,,,,1309,2,3,0
1053,0,1,0,861,0,3,0,821,9,20,2,911,54,132,3
814,78,106,9,992,277,240,32,1081,141,117,8,1103,0,1,0
,,,,1156,1,1,0,1267,9,10,1,1240,11,29,0
906,221,194,7,1082,367,316,20,,,,,1196,1,0,0
947,3,2,0,1143,313,268,29,1141,15,4,2,1258,188,142,19
1569,1248,1168,81,1813,2404,2307,190,1639,13,13,0,1510,13,5,1
659,216,246,51,523,216,246,51,555,18,33,0,678,0,2,0
1348,111,79,3,1625,1779,1615,207,1496,57,39,5,1293,1,1,0
506,0,2,0,131,5,20,1,,,,,,,,
702,10,8,0,1213,702,642,88,,,,,,,,
1540,2063,2009,75,1859,827,766,42,1329,3,0,0,,,,
,,,,2104,271,270,41,,,,,,,,
,,,,,,,,,,,,1125,96,181,7
639,5,19,0,832,121,242,9,837,8,19,0,1326,234,278,12
1923,1741,1486,132,2196,4240,2819,326,1871,700,536,111,1814,270,83,21
1293,1,0,0,,,,,,,,,1527,393,241,35
1633,100,100,5,1577,336,380,44,1604,10,8,1,1244,14,33,1
,,,,533,13,19,0,567,1,3,0,,,,
914,38,34,0,1071,539,539,39,1373,1,0,0,Unrated,1,3,0
944,552,578,31,1058,1167,1173,116,1157,36,15,1,,,,
469,5,20,1,416,26,38,2,,,,,890,0,1,1
,,,,865,27,21,0,,,,,,,,
1007,0,1,0,988,359,382,33,,,,,,,,
800,0,0,1,582,125,117,5,750,33,25,9,Unrated,0,1,0
918,0,2,0,618,61,91,1,937,483,512,37,1091,4,7,0
,,,,1008,1,0,0,,,,,,,,
901,4,4,0,1368,212,204,18,1267,12,3,2,Unrated,0,1,0
,,,,842,0,1,0,,,,,1000,0,1,0
972,434,389,8,1221,1714,1668,162,1266,81,54,8,906,7,4,0
1068,205,190,5,1119,1110,1080,87,939,1,6,0,1281,13,9,1
1308,1104,1061,71,1426,2362,2339,179,623,0,1,0,805,1,1,0
893,187,188,10,863,1237,1230,96,736,1,2,0,Unrated,0,9,0
802,8,8,0,1149,771,673,84,1232,1,0,0,1112,2,1,0
1551,1202,1155,81,1378,464,442,28,1240,18,12,0,,,,
1184,56,45,5,1351,794,869,52,821,0,7,0,1175,3,3,0
758,1,2,0,685,125,134,9,908,7,10,3,631,0,1,0
1706,1104,919,29,1612,44,26,2,,,,,,,,
808,144,151,6,921,184,227,11,1267,16,14,1,,,,
,,,,1374,1,0,0,1223,0,1,0,1342,8,5,0
1027,0,1,0,611,101,122,8,,,,,,,,
475,3,12,0,779,31,42,1,888,75,79,4,1216,6,2,0
1147,239,200,6,1415,782,615,112,1110,24,16,3,1143,5,4,1
1244,81,73,8,1476,668,610,43,1531,164,120,9,1310,16,22,0
1527,240,182,43,1700,31,16,2,1716,58,35,23,1818,79,8,21
681,38,76,2,1284,4132,4717,265,1212,311,390,38,1469,15,17,2
,,,,2314,858,670,130,1800,1,0,0,1172,10,14,0
959,1,4,0,986,35,25,2,,,,,904,34,61,6
1070,1,2,0,1005,240,228,34,825,3,6,0,,,,
,,,,1682,103,70,13,1200,0,0,1,,,,
,,,,664,0,2,0,,,,,,,,
922,32,27,0,1318,763,736,62,1455,20,6,2,612,0,3,0
1116,10,16,1,1445,123,117,22,1539,7,3,2,1349,597,537,138
563,10,12,0,783,64,62,1,,,,,854,0,1,0
,,,,711,76,128,1,1182,124,109,10,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,1153,213,309,8
,,,,1668,1071,989,121,1483,3,2,0,1568,1227,890,149
1527,103,47,7,1729,134,60,14,1563,22,11,0,1256,18,7,1
826,48,43,2,944,2156,2117,378,,,,,,,,
550,3,13,0,596,34,52,7,681,74,82,4,Unrated,0,1,0
1289,5,1,0,1904,2362,2516,201,1101,2,0,0,,,,
,,,,1273,38,21,1,1219,4,3,0,1405,21,4,0
1657,2390,1570,75,1802,2681,1643,133,1424,3,2,0,1707,36,26,5
,,,,921,75,83,4,1195,2,3,0,,,,
,,,,1669,13,7,0,,,,,1400,64,105,3
,,,,1509,893,822,92,989,49,46,6,,,,
1006,9,16,0,1341,1911,1874,109,1527,2,1,0,1050,1,3,0
,,,,1160,2,0,0,,,,,,,,
,,,,,,,,,,,,,,,
607,0,3,0,1079,313,248,21,,,,,,,,
1134,24,24,0,1364,162,156,8,,,,,1101,6,1,0
,,,,1588,123,103,9,800,1,0,0,Unrated,0,1,0
740,3,8,0,898,38,60,3,1662,13,11,6,,,,
,,,,,,,,,,,,1777,391,164,20
1587,1066,1024,103,1617,243,238,25,1252,6,9,2,1466,65,90,16
,,,,,,,,,,,,Unrated,0,1,0
962,9,21,2,1267,119,145,15,1526,300,354,23,1296,3,1,0
981,1,0,0,1487,18,6,0,,,,,,,,
560,9,30,0,1056,252,427,14,1037,0,1,0,,,,
886,1,2,1,950,218,200,13,954,24,28,1,,,,
1048,1831,1887,64,1127,24,33,2,,,,,1275,97,108,11
1166,7,8,0,1596,520,450,29,1165,13,1,0,1216,508,316,32
959,75,95,7,1376,215,217,15,1572,624,530,69,1239,87,144,5
,,,,,,,,,,,,1200,0,8,0
1605,468,332,21,1338,67,39,1,1416,126,78,13,1294,5,2,0
,,,,973,311,295,17,906,12,1,2,,,,
933,188,152,2,942,659,660,38,,,,,634,0,18,1
,,,,890,214,166,5,1158,159,133,14,,,,
837,48,54,1,884,526,533,58,864,1,1,0,,,,
1162,1752,1712,138,1303,1422,1363,108,1373,5,2,0,1607,486,347,44
955,54,62,5,1225,353,386,45,1340,292,295,51,1085,0,7,5
,,,,521,0,5,0,,,,,,,,
378,0,2,0,114,0,12,0,408,0,9,4,,,,
,,,,1365,66,66,6,1393,585,555,42,1256,58,48,3
741,132,132,2,953,594,621,35,1170,7,3,3,Unrated,0,1,0
,,,,,,,,,,,,1174,1,7,0
657,0,1,0,1175,1627,1593,162,1250,13,5,0,634,0,1,0
1177,9,2,0,1645,108,96,11,,,,,,,,
,,,,803,49,75,1,779,83,90,2,,,,
,,,,1034,2,3,0,635,6,10,0,Unrated,0,2,0
960,3,7,1,1342,2359,1863,156,,,,,,,,
1505,1785,1706,58,1519,1929,1763,108,943,2,3,0,1296,1,0,0
621,27,55,0,859,1060,1152,61,780,58,75,5,1016,1,3,0
1238,294,242,19,1232,537,497,88,864,5,8,2,1419,25,20,0
1442,4,2,0,1528,9,6,0,,,,,1422,9,16,0
,,,,1033,3,7,0,,,,,,,,
,,,,758,1,2,0,,,,,,,,
,,,,412,12,24,1,,,,,,,,
,,,,1065,239,248,9,1290,1619,1602,89,1041,163,275,1
754,0,1,0,,,,,,,,,,,,
,,,,622,1,5,0,1000,0,3,0,854,1,1,0
695,0,2,0,1162,14,19,2,,,,,,,,
988,25,33,2,1342,1654,1666,103,1076,240,249,15,953,0,3,0
,,,,613,15,32,0,932,33,67,0,876,0,8,0
,,,,232,18,30,7,,,,,,,,
,,,,1690,2308,2513,231,,,,,,,,
1249,133,134,7,1370,71,65,2,1385,8,1,0,1608,52,20,0
,,,,780,33,54,2,868,1,1,0,933,75,82,0
907,67,79,1,1002,537,620,77,971,6,10,0,,,,
525,69,122,0,862,455,438,30,773,44,39,6,598,0,4,0
616,29,47,0,1031,1051,1169,66,,,,,1222,372,575,13
1221,188,169,11,1257,642,513,60,1235,13,8,3,1060,0,1,1
,,,,934,22,28,0,,,,,,,,
1427,2067,1549,87,1336,3980,3386,413,1425,9,10,3,1708,179,116,35
,,,,445,0,5,0,,,,,844,6,14,1
581,0,2,0,1142,205,191,13,1325,254,214,31,1087,7,3,0
,,,,1046,22,23,3,1284,3,2,0,1095,50,87,7
605,11,17,0,821,294,296,27,1210,7,4,1,630,0,1,0
,,,,717,94,77,10,1081,2,1,0,,,,
411,5,17,0,371,145,211,25,566,0,2,0,Unrated,0,2,0
1356,151,87,4,1871,1584,1397,137,1469,25,7,1,1202,2,2,0
,,,,627,1,3,0,970,4,3,0,1391,27,13,0
870,171,391,8,1507,956,1087,71,1500,117,173,18,1405,112,137,11
774,109,99,1,1098,288,281,22,,,,,1013,2,5,1
,,,,671,10,24,1,,,,,Unrated,0,1,0
1753,14,6,0,1971,2964,2664,411,1804,9,3,2,1377,4,0,0
854,195,207,19,1180,1081,1047,138,1323,239,192,29,941,14,24,2
1277,1,2,0,951,190,165,19,1125,23,27,1,1067,2,5,0
,,,,1009,488,537,31,,,,,,,,
1217,620,975,58,1261,124,190,12,,,,,1149,0,1,0
391,5,43,0,1092,1,5,0,1114,0,2,0,984,0,9,0
925,0,3,0,800,0,3,0,1123,0,4,0,1362,1,0,1
1404,460,426,34,1440,342,302,32,1391,41,32,3,1110,0,1,0
798,0,1,0,716,131,155,15,753,218,217,28,,,,
1303,36,30,6,1423,501,480,44,1131,2,1,0,,,,
1541,2046,2010,216,1920,2419,2260,357,1687,7,6,1,1861,261,179,56
1251,21,30,0,1242,218,227,23,1153,23,31,2,904,60,178,3
778,8,23,1,1022,176,175,7,1320,65,62,5,1599,159,108,11
1064,218,180,11,1253,1401,1326,123,1165,44,32,5,1069,1,0,0
661,746,1002,7,830,161,295,11,844,1,1,0,,,,
733,2,6,0,1066,99,87,7,1239,15,6,1,,,,
1133,290,273,5,1606,2646,2546,72,1721,5,2,0,1720,8,1,1
,,,,797,1,4,2,1195,1,1,0,854,0,2,0
784,70,56,1,1002,257,219,12,1207,6,4,0,1077,18,20,1
1945,2443,2323,241,2018,1564,1420,168,1569,265,469,36,1203,84,80,1
1624,1890,1776,57,1674,580,485,42,1279,15,4,0,1110,2,0,0
1200,1,1,0,1234,2,2,0,,,,,885,4,26,0
,,,,1292,830,819,81,1174,7,11,2,,,,
,,,,1415,559,503,35,1058,8,7,0,1416,16,11,2
,,,,381,114,169,30,708,0,2,0,719,0,4,0
1142,111,70,2,840,92,84,19,692,3,7,0,1014,2,0,0
1365,410,346,14,1205,2780,2745,211,1238,31,28,3,1102,4,2,0
1758,64,44,2,1841,76,55,1,1750,45,14,5,1138,58,75,1
800,0,1,0,1290,2,2,0,,,,,1381,2771,2416,321
1187,1132,1082,55,1272,363,349,31,1377,34,21,2,,,,
781,23,22,0,1056,67,59,11,,,,,,,,
895,29,38,0,1389,231,220,8,1527,255,206,9,,,,
,,,,1272,108,103,12,958,28,9,4,810,9,15,0
2405,1825,1442,126,2603,1368,1009,162,2126,13,4,0,2028,7,0,0
,,,,860,12,30,0,1017,1,1,0,1525,140,64,6
527,5,8,0,883,858,838,112,902,3,2,0,,,,
1439,75,53,4,1363,618,530,55,,,,,1263,45,29,4
663,0,5,0,167,8,49,0,,,,,Unrated,0,3,0
1152,146,191,3,1296,569,668,51,1419,29,18,2,1268,3,4,0
1268,611,642,34,1359,356,402,40,1518,67,54,7,1011,22,74,1
1120,3,8,0,1096,12,30,1,1629,3,1,0,1197,31,52,0
956,4532,4376,73,1297,4100,4005,286,1115,44,31,1,1219,344,246,14
